id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
496997,Rental unit in Barcelona · ★4.66 · 3 bedrooms · 4 beds · 2 baths,1432835,Angel,Eixample,l'Antiga Esquerra de l'Eixample,41.3888,2.15898,Entire home/apt,138,3,330,2023-11-28,2.36,40,318,49,HUTB-003827
497545,Rental unit in Barcelona · ★4.67 · 3 bedrooms · 4 beds · 2 baths,1432835,Angel,Eixample,l'Antiga Esquerra de l'Eixample,41.3888,2.15898,Entire home/apt,141,3,251,2023-11-27,1.80,40,316,43,HUTB-003826
498416,Rental unit in Barcelona · ★4.25 · 1 bedroom · 2 beds · 1 bath,1310304,Luis,Ciutat Vella,el Barri Gòtic,41.38355,2.17156,Entire home/apt,34,32,11,2022-08-22,0.08,43,133,0,
330957,Rental unit in Barcelona · ★4.77 · 3 bedrooms · 4 beds · 1 bath,893805,Phil And Fiona,Eixample,la Dreta de l'Eixample,41.39782414629114,2.170576755958843,Entire home/apt,119,2,583,2023-12-03,4.07,13,341,75,HUTB-010749
502436,Rental unit in Barcelona · ★5.0 · 2 bedrooms · 2 beds · 2 baths,2262273,Serket,Ciutat Vella,el Barri Gòtic,41.37948,2.17666,Entire home/apt,70,32,7,2023-11-18,0.05,20,298,2,
333190,Rental unit in Barcelona · ★4.81 · 1 bedroom · 1 bed · 1.5 shared baths,1697782,Jóse,Eixample,el Fort Pienc,41.40131,2.18191,Private room,44,32,259,2023-12-04,1.85,2,60,25,Exempt
503765,Rental unit in Barcelona · ★4.91 · 2 bedrooms · 2 beds · 2 baths,2484443,Jordi,Eixample,la Dreta de l'Eixample,41.39795,2.17166,Entire home/apt,112,5,173,2023-12-09,1.68,1,144,49,HUTB-005663
504657,Rental unit in Barcelona · ★4.67 · 3 bedrooms · 5 beds · 1 bath,1447144,Acomodis Apartments,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38467,2.18016,Entire home/apt,90,1,3,2015-04-21,0.02,174,365,0,
507667,Rental unit in Barcelona · ★4.91 · 1 bedroom · 1 bed · 2 baths,2176121,Rosa María,Eixample,el Fort Pienc,41.39774,2.18218,Private room,60,31,86,2020-03-01,0.68,2,164,0,Exempt
508212,Rental unit in Barcelona · ★4.87 · 2 bedrooms · 2 beds · 1 bath,2504689,Carolina,Eixample,l'Antiga Esquerra de l'Eixample,41.39161,2.15782,Entire home/apt,106,5,131,2023-11-20,0.94,2,72,36,HUTB-003831
335861,Rental unit in Barcelona · ★4.17 · 2 bedrooms · 3 beds · 1 bath,1221038,Mar,Sant Martí,el Poblenou,41.40349,2.20414,Entire home/apt,98,1,109,2023-11-26,0.78,4,310,17,HUTB-007075
510923,Rental unit in Barcelona · ★4.57 · 3 bedrooms · 3 beds · 2 baths,2517389,Sara,Sant Andreu,el Congrés i els Indians,41.42257,2.18047,Entire home/apt,140,7,30,2023-08-31,0.23,2,201,6,HUTB-008605
337755,Rental unit in Barcelona · ★4.67 · 1 bedroom · 2 beds · 1 bath,1716315,Marc,Sant Martí,la Vila Olímpica del Poblenou,41.39253234863281,2.19325590133667,Entire home/apt,125,1,58,2023-11-13,0.50,12,52,23,HUTB-002887
511739,Rental unit in Barcelona · ★4.20 · 2 bedrooms · 5 beds · 1 bath,1447144,Acomodis Apartments,Eixample,la Sagrada Família,41.40376,2.17292,Entire home/apt,101,1,7,2023-10-26,0.05,174,362,1,
512368,Rental unit in Barcelona · ★4.82 · 2 bedrooms · 1 bed · 2 shared baths,1687383,JuanMi,Ciutat Vella,el Raval,41.3757,2.17101,Private room,19,31,35,2021-10-20,0.26,2,320,0,
343861,Rental unit in Barcelona · ★4.43 · 1 bedroom · 1 bed · 1 bath,1744516,Silvia & Luís,Eixample,la Dreta de l'Eixample,41.39993,2.16536,Entire home/apt,92,3,35,2023-10-22,0.34,34,365,6,HUTB-007447
343864,Rental unit in Barcelona · ★4.54 · 3 bedrooms · 5 beds · 2 baths,1744516,Silvia & Luís,Gràcia,la Vila de Gràcia,41.40735,2.15885,Entire home/apt,106,3,35,2023-10-28,0.30,34,344,15,HUTB-009898
343866,Rental unit in Barcelona · ★4.45 · 3 bedrooms · 4 beds · 2 baths,1744516,Silvia & Luís,Gràcia,la Vila de Gràcia,41.40399,2.15565,Entire home/apt,113,3,94,2023-11-23,0.72,34,326,33,HUTB-008572
512666,Rental unit in Barcelona · ★4.69 · 2 bedrooms · 6 beds · 1 bath,488117,David Y Maria,Ciutat Vella,el Raval,41.37779,2.16729,Entire home/apt,150,6,66,2023-04-07,0.51,6,0,1,HUTB-003872
512737,Rental unit in Barcelona · ★4.86 · 2 bedrooms · 3 beds · 1 bath,488117,David Y Maria,Ciutat Vella,el Raval,41.37701,2.16663,Entire home/apt,123,6,36,2023-09-30,0.28,6,299,7,HUTB-003876
513825,Rental unit in Barcelona · ★4.67 · 3 bedrooms · 4 beds · 2 baths,1093718,Alexey,Eixample,el Fort Pienc,41.40012,2.1756,Entire home/apt,180,2,84,2023-09-09,0.61,14,195,17,HUTB-006895
515230,Condo in Barcelona · ★4.19 · 2 bedrooms · 2 beds · 1 bath,2537484,Enrique,Ciutat Vella,el Raval,41.37949,2.16387,Entire home/apt,400,45,120,2022-04-03,0.88,5,355,0,
343972,Rental unit in Barcelona · ★4.67 · 1 bedroom · 2 beds · 1 bath,1744964,Patricia,Sants-Montjuïc,la Font de la Guatlla,41.37184,2.14799,Private room,,2,7,2015-07-06,0.05,1,0,0,
517407,Rental unit in Barcelona · ★4.69 · 4 bedrooms · 6 beds · 2 baths,1093718,Alexey,Eixample,el Fort Pienc,41.4003,2.17502,Entire home/apt,280,2,150,2023-11-06,1.08,14,94,26,HUTB-006817
519494,Townhouse in Barcelona · ★4.78 · 2 bedrooms · 4 beds · 1.5 baths,2556699,Ernest,Sant Martí,la Vila Olímpica del Poblenou,41.39095,2.1964,Entire home/apt,311,2,41,2023-11-12,0.29,1,165,21,HUTB-000706
345129,Rental unit in Barcelona · ★4.58 · 1 bedroom · 1 private bath,1238225,Lucia,Ciutat Vella,el Barri Gòtic,41.38512,2.17129,Private room,70,31,32,2013-10-15,0.23,1,87,0,
351395,Condo in Barcelona · ★4.55 · 3 bedrooms · 4 beds · 2 baths,1435464,Jaume,Eixample,el Fort Pienc,41.39271,2.17974,Entire home/apt,146,1,85,2023-11-11,0.67,17,0,14,HUTB-009578
519631,Rental unit in Barcelona · ★4.79 · 4 bedrooms · 5 beds · 2 baths,893805,Phil And Fiona,Eixample,la Dreta de l'Eixample,41.39506,2.17308,Entire home/apt,170,2,563,2023-12-08,4.42,13,328,68,HUTB-006291
520389,Rental unit in Barcelona · ★4.59 · 3 bedrooms · 4 beds · 2 baths,1432835,Angel,Eixample,l'Antiga Esquerra de l'Eixample,41.3888,2.15898,Entire home/apt,133,3,311,2023-11-16,2.24,40,0,44,HUTB-003825
352772,Rental unit in Barcelona · ★4.74 · 2 bedrooms · 5 beds · 1 bath,1786501,Fidel,Eixample,la Nova Esquerra de l'Eixample,41.38184,2.15119,Entire home/apt,133,2,212,2023-11-19,1.78,1,0,52,HUTB-005271
353640,Rental unit in Barcelona · ★4.57 · 2 bedrooms · 4 beds · 1.5 baths,1791076,Marta,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38422,2.18412,Entire home/apt,119,1,191,2023-10-07,1.63,2,149,26,HUTB-002534
522705,Rental unit in Barcelona · ★4.77 · 2 bedrooms · 2 beds · 1 bath,2570705,Pilar,Eixample,la Dreta de l'Eixample,41.39646,2.17132,Entire home/apt,75,4,167,2023-10-19,1.34,1,0,21,HUTB-010903
357576,Home in Barcelona · ★4.90 · 3 bedrooms · 4 beds · 1 bath,1809535,Silvia,Gràcia,la Vila de Gràcia,41.40508,2.15491,Entire home/apt,126,1,394,2023-12-05,2.83,1,172,75,HUTB-001176
526016,Rental unit in Barcelona · ★4.63 · 1 bedroom · 1 bed · 1 shared bath,2585816,Oscar,Eixample,Sant Antoni,41.37806,2.16012,Private room,,300,150,2020-03-15,1.91,2,0,0,
527183,Rental unit in Barcelona · ★4.40 · 1 bedroom · 1 bed · 1 shared bath,2590800,Rosa,Sants-Montjuïc,Sants,41.37415,2.13315,Private room,20,31,5,2022-08-04,0.05,2,316,0,
359841,Rental unit in Barcelona · ★4.69 · 2 bedrooms · 2 beds · 1 bath,1820272,Rosa,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40502,2.20802,Entire home/apt,75,2,463,2023-11-29,3.30,5,315,74,HUTB-003912
528979,Rental unit in Barcelona · ★4.73 · 1 bedroom · 1 private bath,2598629,Nextor,Gràcia,la Vila de Gràcia,41.39807,2.15483,Private room,65,31,145,2023-07-03,1.20,3,364,1,
531195,Serviced apartment in Barcelona · ★4.93 · 4 bedrooms · 9 beds · 2 baths,2608724,Stay Together Barcelona Apartments,Eixample,Sant Antoni,41.37535,2.16727,Entire home/apt,216,3,665,2023-12-06,4.76,4,340,223,HUTB-004986
360863,Rental unit in Barcelona · ★4.73 · 1 bedroom · 2 beds · 1 private bath,1824328,Umberto,Ciutat Vella,la Barceloneta,41.38428,2.19576,Private room,50,31,32,2015-10-21,0.23,2,0,0,
531697,Rental unit in Barcelona · ★4.33 · 2 bedrooms · 2 beds · 1 bath,2613353,Sergio,Ciutat Vella,el Barri Gòtic,41.38051,2.18199,Entire home/apt,75,32,3,2023-07-11,0.02,1,364,1,
363601,Rental unit in Barcelona · ★4.20 · 2 bedrooms · 1 bed · 1 bath,1837053,Ayal,Ciutat Vella,el Raval,41.37961,2.17306,Entire home/apt,60,32,25,2018-08-23,0.19,1,302,0,
534410,Loft in Barcelona · ★4.74 · 1 bedroom · 1 bed · 1 bath,2626568,Caroline,Eixample,el Fort Pienc,41.39877,2.17755,Entire home/apt,185,5,190,2023-11-28,1.50,1,0,30,HUTB-012024
534550,Serviced apartment in Barcelona · ★4.96 · 3 bedrooms · 8 beds · 2 baths,2608724,Stay Together Barcelona Apartments,Eixample,Sant Antoni,41.37535,2.16727,Entire home/apt,180,3,496,2023-12-09,3.62,4,324,193,HUTB-002241
536440,Condo in Barcelona · ★4.79 · 1 bedroom · 1 bed · 1 private bath,2635405,Montserrat,Horta-Guinardó,el Baix Guinardó,41.40987,2.17203,Private room,,31,43,2023-06-01,0.34,1,0,2,HUTB-010944
537176,Rental unit in Barcelona · ★4.86 · 2 bedrooms · 4 beds · 1 bath,2638282,Fernando,Eixample,Sant Antoni,41.38075,2.15804,Entire home/apt,110,3,500,2023-12-02,3.62,1,0,57,HUTB-004893
364030,Rental unit in Barcelona · ★4.66 · 2 bedrooms · 2 beds · 1 bath,1839136,Mires,Eixample,Sant Antoni,41.375553476091895,2.1625359295673867,Entire home/apt,106,2,391,2023-11-27,2.73,1,324,55,HUTB-001094
543342,Rental unit in Barcelona · ★4.58 · 2 bedrooms · 2 beds · 1 bath,177617,Joaquin,Eixample,l'Antiga Esquerra de l'Eixample,41.38324,2.15969,Entire home/apt,75,2,365,2023-12-09,2.66,6,284,54,HUTB-005353
548052,Rental unit in Barcelona · ★3.75 · 2 bedrooms · 5 beds · 1 bath,1447144,Acomodis Apartments,Eixample,la Sagrada Família,41.40263,2.17072,Entire home/apt,101,1,4,2019-09-16,0.06,174,365,0,
548085,Rental unit in Barcelona · 1 bedroom · 3 beds · 1 bath,1447144,Acomodis Apartments,Eixample,la Sagrada Família,41.40213,2.17083,Entire home/apt,100,1,2,2015-06-01,0.02,174,361,0,
554955,Rental unit in Barcelona · 4 bedrooms · 4 beds · 1 bath,368317,Nacharosa,Ciutat Vella,el Raval,41.38192,2.1669,Entire home/apt,72,28,1,2013-08-21,0.01,7,365,0,
365911,Rental unit in Barcelona · ★4.71 · 3 bedrooms · 3 beds · 1.5 baths,1260560,Ralph,Eixample,la Nova Esquerra de l'Eixample,41.37911,2.15356,Entire home/apt,135,1,133,2023-12-04,0.96,4,344,21,HUTB-004112
370665,Rental unit in Barcelona · 3 bedrooms · 4 beds · 1 bath,1447144,Acomodis Apartments,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38545,2.18117,Entire home/apt,180,31,2,2023-03-20,0.11,174,365,1,
377161,Rental unit in Barcelona · ★4.64 · 2 bedrooms · 3 beds · 1 bath,1444707,Jesus,Gràcia,el Coll,41.41892,2.14871,Entire home/apt,81,3,567,2023-11-16,4.00,2,232,63,HUTB - 004404
379868,Rental unit in Barcelona · ★4.76 · 1 bedroom · 1 bed · 1 shared bath,1906952,Khris,Eixample,la Sagrada Família,41.405494689941406,2.1712350845336914,Private room,64,3,374,2023-11-18,2.66,2,54,43,Exempt
383894,Rental unit in Barcelona · ★4.22 · 2 bedrooms · 4 beds · 2 baths,1751133,The Punset Family,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38853,2.17604,Entire home/apt,144,32,44,2015-11-22,0.33,2,362,0,
384063,Rental unit in Barcelona · ★3.57 · 3 bedrooms · 4 beds · 2 baths,1447144,Acomodis Apartments,Eixample,la Dreta de l'Eixample,41.39639,2.17641,Entire home/apt,90,1,8,2019-08-18,0.06,174,365,0,HUTB-02-2012-0109
384155,Rental unit in Barcelona · ★4.47 · 2 bedrooms · 3 beds · 1.5 baths,1751133,The Punset Family,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38416,2.18257,Entire home/apt,150,32,73,2023-12-02,0.52,2,364,2,
558366,Rental unit in Barcelona · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,2745490,Bori,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38361,2.18552,Private room,50,32,51,2022-10-26,0.40,2,158,0,
384464,Rental unit in Barcelona · ★4.97 · 1 bedroom · 1 bed · 1 bath,674212,Juanmi,Eixample,la Dreta de l'Eixample,41.38992,2.16974,Entire home/apt,166,3,218,2023-11-22,1.54,5,288,70,HUTB-011183
558886,Rental unit in Barcelona · ★4.56 · 3 bedrooms · 4 beds · 2 baths,2747795,Stephanie,Eixample,la Nova Esquerra de l'Eixample,41.38201,2.14828,Entire home/apt,80,4,207,2023-11-28,1.59,1,300,39,HUTB-002020
559801,Rental unit in Barcelona · ★4.69 · 1 bedroom · 1 bed · 1.5 shared baths,2751629,Andrea,Sant Andreu,Navas,41.4177,2.18694,Private room,,180,32,2020-01-01,0.25,1,0,0,
385049,Rental unit in Barcelona · ★4.64 · 3 bedrooms · 6 beds · 2 baths,3775349,Caterina,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38203,2.18362,Entire home/apt,250,2,269,2023-09-24,1.89,49,262,18,HUTB-000828
559930,Rental unit in Barcelona · ★4.76 · 1 bedroom · 1 bed · 1.5 shared baths,1697782,Jóse,Eixample,el Fort Pienc,41.40162,2.18231,Private room,41,32,303,2023-11-20,2.18,2,52,20,
560063,Rental unit in Barcelona · ★4.82 · 1 bedroom · 1 bed · 1 bath,2753392,Jeannette,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3851,2.18164,Entire home/apt,95,32,45,2015-09-01,0.33,1,109,0,
562020,Rental unit in Barcelona · 1 bedroom · 3 beds · 1 bath,368317,Nacharosa,Ciutat Vella,el Raval,41.38141,2.16374,Entire home/apt,65,28,2,2015-09-25,0.02,7,365,0,
563971,Rental unit in Barcelona · ★4.76 · 1 bedroom · 1 bed · 1 bath,2773231,Arama,Eixample,Sant Antoni,41.37641,2.15895,Entire home/apt,72,1,735,2023-12-10,5.40,1,242,98,HUTB-001954
564809,Rental unit in Barcelona · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,2598629,Nextor,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39748,2.15357,Private room,65,31,100,2022-09-24,0.76,3,362,0,
567962,Rental unit in Barcelona · ★4.89 · 1 bedroom · 1 bed · 1 bath,2794626,Jordi,Sants-Montjuïc,la Bordeta,41.36886,2.13279,Entire home/apt,62,32,39,2023-11-20,0.29,1,284,4,
393717,Rental unit in Barcelona · ★4.45 · 2 bedrooms · 4 beds · 1 bath,1968590,Manel,Ciutat Vella,el Raval,41.3795,2.16568,Entire home/apt,104,3,410,2023-12-03,2.93,1,0,57,HUTB-002975
399772,Rental unit in Barcelona · ★4.85 · 2 bedrooms · 2 beds · 1 bath,1995385,Ana,Eixample,la Nova Esquerra de l'Eixample,41.38268,2.15044,Entire home/apt,99,2,125,2023-11-27,0.88,3,0,45,HUTB-001948
402369,Rental unit in Barcelona · ★4.29 · 2 bedrooms · 5 beds · 1 bath,1447144,Acomodis Apartments,Ciutat Vella,el Barri Gòtic,41.38035,2.17821,Entire home/apt,111,2,11,2015-08-17,0.08,174,365,0,
408599,Rental unit in Barcelona · ★4.65 · 3 bedrooms · 3 beds · 2 baths,2034854,Roger,Sants-Montjuïc,el Poble Sec,41.37374,2.15852,Entire home/apt,107,1,533,2023-11-29,3.75,1,0,83,HUTB-006818
568129,Rental unit in Barcelona · ★4.89 · 1 bedroom · 1 bed · 2 shared baths,2795488,Zulma,Eixample,la Nova Esquerra de l'Eixample,41.38192,2.15563,Private room,40,30,110,2023-10-02,0.83,2,364,25,Exempt
568185,Rental unit in Barcelona · ★4.75 · 1 bedroom · 1 bed · 1 private bath,2795488,Zulma,Eixample,la Nova Esquerra de l'Eixample,41.3819,2.15419,Private room,40,32,88,2023-08-08,0.64,2,364,19,Exempt
569610,Rental unit in Barcelona · ★4.73 · 1 bedroom · 1 bed · 1 bath,2700806,Andres,Sants-Montjuïc,Sants,41.37518,2.14026,Entire home/apt,120,5,48,2023-09-10,0.35,1,8,2,HUTB-009546
417239,Rental unit in Barcelona · ★4.73 · 2 bedrooms · 4 beds · 1 bath,2074943,Kris,Gràcia,la Vila de Gràcia,41.40413,2.15692,Entire home/apt,100,31,106,2023-10-23,0.83,1,23,7,Exempt
572646,Rental unit in Barcelona · ★4.92 · 1 bedroom · 1 bed · 1 bath,265165,Jarrod,Ciutat Vella,la Barceloneta,41.37877,2.19063,Entire home/apt,60,32,65,2023-09-02,0.50,2,252,6,
424137,Serviced apartment in Barcelona · ★4.70 · 2 bedrooms · 3 beds · 2 baths,2108468,Pau,Ciutat Vella,el Barri Gòtic,41.37973,2.17458,Entire home/apt,176,1,171,2023-12-07,1.48,8,230,61,HUTB-000945
424294,Rental unit in Barcelona · ★5.0 · 1 bedroom · 2 beds · 1 bath,1447144,Acomodis Apartments,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3884,2.17936,Entire home/apt,160,2,3,2012-09-28,0.02,174,365,0,
576046,Rental unit in Barcelona · ★4.56 · 1 bedroom · 1 bed · 1.5 shared baths,2833463,Josefa,Eixample,la Sagrada Família,41.40315,2.18462,Private room,30,30,52,2023-07-31,0.58,2,314,1,Exempt
576550,Rental unit in Barcelona · ★4.47 · 3 bedrooms · 5 beds · 2 baths,2320210,"Ale, Maria & Arthur",Sant Martí,la Vila Olímpica del Poblenou,41.389347076416016,2.19726300239563,Entire home/apt,218,7,33,2023-11-03,0.26,46,17,6,HUTB-007640
578180,Rental unit in Barcelona · ★4.78 · 1 bedroom · 2 beds · 2 baths,2843953,July,Sant Martí,el Clot,41.40562,2.18658,Private room,,7,10,2014-08-08,0.07,1,0,0,
425639,Home in Barcelona · ★4.81 · 4 bedrooms · 5 beds · 3.5 baths,2116153,Victor/Paula,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40864,2.14557,Entire home/apt,390,2,94,2023-08-02,0.81,1,0,16,HUTB-007016
725659,Rental unit in Barcelona · ★4.75 · 2 bedrooms · 3 beds · 1 bath,3514423,Sven,Gràcia,la Vila de Gràcia,41.405,2.15999,Entire home/apt,52,26,147,2020-07-10,1.12,1,134,0,HUTB-009805
578558,Rental unit in Barcelona · ★4.86 · 4 bedrooms · 8 beds · 2 baths,2846323,Joan,Eixample,el Fort Pienc,41.3969,2.17842,Entire home/apt,391,3,116,2023-10-09,0.86,1,266,22,HUTB-187185
728480,Serviced apartment in Barcelona · ★4.62 · 4 bedrooms · 6 beds · 2 baths,2201772,Dmitry,Eixample,l'Antiga Esquerra de l'Eixample,41.38788,2.15228,Entire home/apt,327,1,21,2023-02-12,0.16,7,356,1,HUTB-2850
729078,Condo in Barcelona · ★4.59 · 2 bedrooms · 3 beds · 1 bath,3786292,Flavio,Ciutat Vella,el Raval,41.37741,2.17391,Entire home/apt,83,1,432,2023-11-26,3.29,1,117,52,HUTB-248167
582364,Rental unit in Barcelona · ★4.86 · 4 bedrooms · 7 beds · 2.5 baths,2660281,Maria,Sarrià-Sant Gervasi,el Putxet i el Farró,41.41015,2.14451,Entire home/apt,184,2,478,2023-12-03,3.44,1,136,50,HUTB-008325
731049,Rental unit in Barcelona · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,3803356,Víctor,Sants-Montjuïc,Sants - Badal,41.37202,2.12871,Private room,19,30,13,2021-11-30,0.10,2,0,0,
584348,Rental unit in Barcelona · ★4.66 · 3 bedrooms · 5 beds · 2 baths,2879377,Joaquim,Sant Martí,el Poblenou,41.399,2.2062,Entire home/apt,125,3,215,2023-11-29,1.55,1,354,53,HUTB-009321
585762,Rental unit in Barcelona · ★4.43 · 1 bedroom · 2 beds · 1 bath,1405013,Midtown,Eixample,la Dreta de l'Eixample,41.39401,2.17159,Entire home/apt,136,2,106,2023-11-26,1.16,11,177,26,HUTB-004089
737759,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath,3853819,Vanessa,Eixample,la Dreta de l'Eixample,41.39536,2.17174,Private room,70,60,1,2019-01-03,0.02,1,0,0,
587203,Rental unit in Barcelona · ★4.77 · 1 bedroom · 1 bed · 2 baths,2895402,Cristina,Sant Martí,el Poblenou,41.40231,2.20085,Private room,21,31,156,2023-11-01,1.20,1,227,3,Exempt
739557,Rental unit in Barcelona · ★4.63 · 2 bedrooms · 4 beds · 2 baths,3868307,Maria,Eixample,la Sagrada Família,41.40135,2.17217,Entire home/apt,115,3,178,2023-11-28,2.74,1,0,45,HUTB-004394
588268,Loft in Barcelona · ★4.76 · 1 bedroom · 1 bed · 1 bath,2738055,Pepo,Eixample,la Sagrada Família,41.40275,2.17698,Entire home/apt,71,6,392,2023-12-09,2.84,1,248,54,HUTB-001726
740113,Rental unit in Barcelona · ★5.0 · 1 bedroom · 1 bed · 1 bath,3193594,Jan,Eixample,Sant Antoni,41.37785,2.16238,Entire home/apt,130,60,4,2023-02-18,0.14,10,27,1,HUTB-004435
588996,Rental unit in Barcelona · ★4.81 · 2 bedrooms · 3 beds · 1 bath,2843608,Fernando,Eixample,Sant Antoni,41.37971,2.1575,Entire home/apt,97,3,366,2023-11-29,2.79,1,56,48,HUTB-003387
742156,Rental unit in Barcelona · ★4.41 · 2 bedrooms · 4 beds · 1 bath,3678711,J,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40888,2.14634,Entire home/apt,100,1,109,2023-11-30,0.81,10,169,10,HUTB - 004041
590503,Rental unit in Barcelona · ★4.87 · 2 bedrooms · 1 bed · 1 bath,6057270,Alex,Eixample,la Dreta de l'Eixample,41.39987,2.17047,Entire home/apt,110,3,558,2023-12-05,4.03,9,61,28,HUTB-006767
742241,Rental unit in Barcelona · ★4.31 · 2 bedrooms · 3 beds · 1 bath,3678711,J,Gràcia,Vallcarca i els Penitents,41.41035,2.14795,Entire home/apt,115,1,51,2023-11-14,0.42,10,169,7,HUTB - 004043
743612,Rental unit in Barcelona · ★4.96 · 2 bedrooms · 4 beds · 1 bath,1233230,Montse,Sant Andreu,Navas,41.41622,2.18918,Entire home/apt,149,1,27,2023-10-12,0.23,1,133,15,HUTB-011136
594235,Rental unit in Barcelona · ★4.88 · 2 bedrooms · 2 beds · 1 bath,2934588,Aleix Y Alba,Gràcia,la Vila de Gràcia,41.40427,2.15159,Entire home/apt,,7,138,2021-02-28,1.00,1,0,0,HUTB-007671
594580,Rental unit in Barcelona · ★4.79 · 2 bedrooms · 4 beds · 1 bath,2937042,Eleonora,Gràcia,la Vila de Gràcia,41.40709,2.15523,Entire home/apt,180,1,410,2023-11-25,3.12,1,310,60,HUTB-002444
744153,Rental unit in Barcelona · ★4.77 · 1 bedroom · 1 bed · 1 bath,3899934,Lluís,Eixample,la Dreta de l'Eixample,41.39829,2.17542,Entire home/apt,53,4,571,2023-11-20,4.22,1,60,41,HUTB-583381
597715,Rental unit in Barcelona · ★4.75 · 2 bedrooms · 2 beds · 1 bath,2955244,Tania,Gràcia,la Vila de Gràcia,41.40256,2.15325,Entire home/apt,90,3,75,2020-01-15,0.55,1,0,0,HUTB-011187
745220,Rental unit in Barcelona · ★4.41 · 2 bedrooms · 3 beds · 1 bath,3678711,J,Gràcia,Vallcarca i els Penitents,41.40985,2.14782,Entire home/apt,100,1,58,2023-11-23,0.46,10,169,6,HUTB - 004044
